Swim Date,Swim Title,Swim Start Time,Swim End Time,Activity Variant,Pool Size,HR Device,Device,Location,Firmware
12/10/2024,,12:23:45PM,12:50:07PM,pool,50,oh1,goggles,,3.4.153

Swim Date,Swim Time,Set #,Set,Interval (m),Length (m),Strk,Move Time,Rest Time,Cumul Time,Len,Dist (m),Cumul Dist (m),Avg DPS,Avg BPM (moving),Max BPM,Min BPM (resting),Pace/100,Pace/50,SWOLF,Avg Strk Rate (strk/min),Strk Count,Avg Strk Count/Len,Calories
12/10/2024,12:29:54PM,1,8x50,50,50,FR,1:09.03,0:00.00,7:18.29,1,50,300,0.84,172,174,0,2:18.12,1:09.06,127,50,58,58,17
12/10/2024,12:31:03PM,1,8x50,50,0,REST,0:00.00,0:18.03,7:36.32,1,0,300,0,0,175,172,0:00.00,0:00.00,0,0,0,0,1
12/10/2024,12:31:21PM,1,8x50,50,50,FR,1:06.78,0:00.00,8:43.10,1,50,350,0.87,172,174,0,2:13.51,1:06.76,122,50,55,55,17
12/10/2024,12:32:28PM,1,8x50,50,0,REST,0:00.00,0:07.14,8:50.23,1,0,350,0,0,173,172,0:00.00,0:00.00,0,0,0,0,0
12/10/2024,12:32:35PM,1,8x50,50,50,FR,1:08.49,0:00.00,9:58.72,1,50,400,0.86,177,179,0,2:16.99,1:08.49,124,50,56,56,19
12/10/2024,12:33:43PM,1,8x50,50,0,REST,0:00.00,0:08.15,10:06.88,1,0,400,0,0,177,177,0:00.00,0:00.00,0,0,0,0,0
12/10/2024,12:33:53PM,1,8x50,50,0,REST,0:00.00,0:13.14,10:20.01,1,0,400,0,0,177,175,0:00.00,0:00.00,0,0,0,0,1
12/10/2024,12:34:06PM,2,1x100,100,50,FR,1:07.34,0:00.00,11:27.35,1,50,450,0.87,171,175,0,2:14.59,1:07.29,122,50,55,55,18
12/10/2024,12:35:13PM,2,1x100,100,50,FR,1:12.91,0:00.00,12:40.26,1,50,500,0.8,175,177,0,2:25.77,1:12.89,134,51,61,61,19
12/10/2024,12:36:26PM,2,1x100,100,0,REST,0:00.00,0:12.80,12:53.07,1,0,500,0,0,177,175,0:00.00,0:00.00,0,0,0,0,1
12/10/2024,12:36:39PM,3,2x50,50,50,FR,1:11.73,0:00.00,14:04.79,1,50,550,0.8,174,177,0,2:23.47,1:11.74,132,51,60,60,18
12/10/2024,12:37:51PM,3,2x50,50,0,REST,0:00.00,0:07.58,14:12.37,1,0,550,0,0,175,175,0:00.00,0:00.00,0,0,0,0,0
12/10/2024,12:37:58PM,3,2x50,50,50,FR,1:08.66,0:00.00,15:21.03,1,50,600,0.84,178,179,0,2:17.36,1:08.68,127,51,58,58,18
12/10/2024,12:39:07PM,3,2x50,50,0,REST,0:00.00,0:34.50,15:55.53,1,0,600,0,0,178,165,0:00.00,0:00.00,0,0,0,0,2
12/10/2024,12:39:41PM,4,1x150,150,50,FR,1:09.40,0:00.00,17:04.93,1,50,650,0.86,168,173,0,2:18.89,1:09.44,124,49,55,55,17
12/10/2024,12:40:51PM,4,1x150,150,50,FR,1:15.42,0:00.00,18:20.35,1,50,700,0.78,174,180,0,2:30.83,1:15.41,137,49,62,62,20
12/10/2024,12:42:06PM,4,1x150,150,50,FR,1:16.59,0:00.00,19:36.94,1,50,750,0.79,179,181,0,2:33.14,1:16.57,137,49,60,60,21
12/10/2024,12:43:23PM,4,1x150,150,0,REST,0:00.00,0:07.81,19:44.74,1,0,750,0,0,177,176,0:00.00,0:00.00,0,0,0,0,0
12/10/2024,12:43:31PM,5,5x50,50,50,FR,1:12.44,0:00.00,20:57.19,1,50,800,0.79,176,178,0,2:24.93,1:12.46,132,51,60,60,19
12/10/2024,12:44:43PM,5,5x50,50,0,REST,0:00.00,0:09.70,21:06.88,1,0,800,0,0,177,174,0:00.00,0:00.00,0,0,0,0,1
12/10/2024,12:44:53PM,5,5x50,50,50,FR,1:13.61,0:00.00,22:20.49,1,50,850,0.78,175,176,0,2:27.28,1:13.64,134,50,60,60,20
12/10/2024,12:46:06PM,5,5x50,50,0,REST,0:00.00,0:13.11,22:33.60,1,0,850,0,0,176,175,0:00.00,0:00.00,0,0,0,0,0
12/10/2024,12:46:20PM,5,5x50,50,50,FR,1:08.33,0:00.00,23:41.92,1,50,900,0.84,174,177,0,2:16.61,1:08.31,126,51,58,58,17
12/10/2024,12:47:28PM,5,5x50,50,0,REST,0:00.00,0:15.81,23:57.73,1,0,900,0,0,178,175,0:00.00,0:00.00,0,0,0,0,1
12/10/2024,12:47:44PM,5,5x50,50,50,FR,1:11.24,0:00.00,25:08.97,1,50,950,0.79,175,179,0,2:22.45,1:11.23,131,51,60,60,19
12/10/2024,12:48:55PM,5,5x50,50,0,REST,0:00.00,0:08.94,25:17.90,1,0,950,0,0,178,177,0:00.00,0:00.00,0,0,0,0,1
12/10/2024,12:49:04PM,5,5x50,50,50,FR,1:05.03,0:00.00,26:22.93,1,50,1000,0.86,178,180,0,2:10.04,1:05.02,121,52,56,56,17
